Individual,Chromosome,AA_Length,AB_Length,BB_Length
indiv2513,Chr13,17613151,0,0
indiv2513,Chr14,2683964,10613141,0
indiv2513,Chr15,17643958,699265,0
indiv2513,Chr16,13613973,0,0
indiv2513,Chr17,289621,16513957,0
indiv2513,Chr18,8545563,6984167,0
indiv2513,Chr19,14565517,175572,0
indiv2513,Chr2,46478,8314530,0
indiv2513,Chr20,0,12328710,0
indiv2513,Chr21,10624241,4611026,0
indiv2513,Chr22,18440540,0,0
indiv2513,Chr23,338738,20957266,0
indiv2513,Chr24,0,17254573,0
indiv2513,Chr25,1189987,12800693,0
indiv2513,Chr26,5381114,3451645,0
indiv2513,Chr27,2710719,8123134,0
indiv2513,Chr28,10410896,133521,0
indiv2513,Chr3,15167108,0,0
indiv2513,Chr4,15203011,3446857,0
indiv2513,Chr5,841172,18155548,0
indiv2513,Chr6,7376137,9130393,0
indiv2513,Chr7,13363427,505969,0
indiv2513,Chr8,615342,15514869,0
indiv2513,Chr9,13578698,3145803,0
indiv2515,Chr1,1235002,0,19025294
indiv2515,Chr10,17400020,0,0
indiv2515,Chr11,15725086,4657776,0
indiv2515,Chr12,9444216,8029172,0
indiv2515,Chr13,11049656,6563428,0
indiv2515,Chr14,2683964,10613141,0
indiv2515,Chr15,10680475,7651575,0
indiv2515,Chr16,14148636,123958,0
indiv2515,Chr17,290086,16513957,0
indiv2515,Chr18,0,15529774,0
indiv2515,Chr19,14565517,175572,0
indiv2515,Chr2,3837490,4523518,0
indiv2515,Chr20,0,12329119,0
indiv2515,Chr21,14421138,812459,0
indiv2515,Chr22,14641595,3798945,0
indiv2515,Chr23,20957621,338990,0
indiv2515,Chr24,93275,16380376,0
indiv2515,Chr25,0,14018331,0
indiv2515,Chr26,11344520,92048,0
indiv2515,Chr27,5533916,5319996,0
indiv2515,Chr28,7241510,3281422,0
indiv2515,Chr3,0,15168106,0
indiv2515,Chr4,18433046,220093,0
indiv2515,Chr5,18995339,1342,0
indiv2515,Chr6,16516902,0,0
indiv2515,Chr7,505969,13364640,0
indiv2515,Chr8,15514814,615342,0
indiv2515,Chr9,431902,16316713,0
indiv2517,Chr1,5423852,14860275,0
indiv2517,Chr10,13235296,3246593,0
indiv2517,Chr11,20103575,288443,0
indiv2517,Chr12,17473388,0,0
indiv2517,Chr13,309249,17303835,0
indiv2517,Chr14,2953262,10306202,0
indiv2517,Chr15,4494061,13697607,0
indiv2517,Chr16,10334131,3940010,0
indiv2517,Chr17,3161213,13642602,0
indiv2517,Chr18,5748293,9766586,0
indiv2517,Chr19,5284786,9343110,0
indiv2517,Chr2,43776,8314530,0
indiv2517,Chr20,0,12329119,0
indiv2517,Chr21,0,15235740,0
indiv2517,Chr22,2696368,15743684,0
indiv2517,Chr23,21274849,0,0
indiv2517,Chr24,17160186,0,0
indiv2517,Chr25,145331,13873000,0
indiv2517,Chr26,0,11436195,0
indiv2517,Chr27,4803907,6071495,0
indiv2517,Chr28,0,10544417,0
indiv2517,Chr3,0,15167108,0
indiv2517,Chr4,15509819,3074914,0
indiv2517,Chr5,16248259,2726896,0
indiv2517,Chr6,0,16516150,0
indiv2517,Chr7,0,13869396,0
indiv2517,Chr8,0,16130362,0
indiv2517,Chr9,11146280,5607644,0
indiv2518,Chr1,15254771,5029356,0
indiv2518,Chr10,5605497,11756409,0
indiv2518,Chr11,289032,20103575,0
indiv2518,Chr12,4716799,12692541,0
indiv2518,Chr13,1731381,15881620,0
indiv2518,Chr14,10152395,2683964,0
indiv2518,Chr15,17643958,0,0
indiv2518,Chr16,3149757,10950871,0
indiv2518,Chr17,289621,16513957,0
indiv2518,Chr18,1744170,13120605,0
indiv2518,Chr19,175572,14565517,0
indiv2518,Chr2,0,8358306,0
indiv2518,Chr20,1575957,10748410,0
indiv2518,Chr21,0,15235740,0
indiv2518,Chr22,15008190,3391022,0
indiv2518,Chr23,14949100,6312620,0
indiv2518,Chr24,2045100,15195641,0
indiv2518,Chr25,5116590,8781234,0
indiv2518,Chr26,92005,11344957,0
indiv2518,Chr27,10292667,173100,0
indiv2518,Chr28,8381131,2122627,0
indiv2518,Chr3,15167108,0,0
indiv2518,Chr4,18653139,0,0
indiv2518,Chr5,2080784,16851628,0
indiv2518,Chr6,12667085,3649139,0
indiv2518,Chr7,13363427,505998,0
indiv2518,Chr8,12178566,3915341,0
indiv2518,Chr9,0,16742382,0
indiv2521,Chr1,20284127,0,0
indiv2521,Chr10,2792731,14224537,0
indiv2521,Chr11,10731926,9633392,0
indiv2521,Chr12,17167913,305475,0
indiv2521,Chr13,9297566,8184665,0
indiv2521,Chr14,8462525,4739647,0
indiv2521,Chr15,6816795,11456632,0
indiv2521,Chr16,1462406,12678225,0
indiv2521,Chr17,16803350,0,0
indiv2521,Chr18,4345497,10929611,0
indiv2521,Chr19,14679494,0,0
indiv2521,Chr2,7928823,0,0
indiv2521,Chr20,0,11950647,0
indiv2521,Chr21,3503218,11732049,0
indiv2521,Chr22,10159839,8280661,0
indiv2521,Chr23,20459597,716948,0
indiv2521,Chr24,17162766,0,0
indiv2521,Chr25,4121313,9759548,0
indiv2521,Chr26,0,11436962,0
indiv2521,Chr27,10706313,172817,0
indiv2521,Chr28,8116819,2179605,0
indiv2521,Chr3,15167108,0,0
indiv2521,Chr4,220093,18433046,0
indiv2521,Chr5,6221682,12516518,0
indiv2521,Chr6,492050,16024100,0
indiv2521,Chr7,4345487,9362195,0
indiv2521,Chr8,5115184,11014972,0
indiv2521,Chr9,0,16747691,0
indiv2523,Chr1,11060260,0,9191839
indiv2523,Chr10,11810604,5507697,0
indiv2523,Chr11,15864401,4503906,0
indiv2523,Chr12,2385414,15089101,0
indiv2523,Chr13,13152210,4068798,0
indiv2523,Chr14,4135354,8302185,0
indiv2523,Chr15,0,18343020,0
indiv2523,Chr16,14148636,123958,0
indiv2523,Chr17,16803350,0,0
indiv2523,Chr18,843672,14685949,0
indiv2523,Chr19,14565517,175572,0
indiv2523,Chr2,3829377,4309506,0
indiv2523,Chr20,7619577,4598732,0
indiv2523,Chr21,15010505,225235,0
indiv2523,Chr22,12407973,5998615,0
indiv2523,Chr23,20957266,338738,0
indiv2523,Chr24,17253461,0,0
indiv2523,Chr25,145372,13873000,0
indiv2523,Chr26,0,11436962,0
indiv2523,Chr27,6492190,4387560,0
indiv2523,Chr28,133710,10410896,0
indiv2523,Chr3,4434826,10732282,0
indiv2523,Chr4,13932052,4716996,0
indiv2523,Chr5,841133,18155556,0
indiv2523,Chr6,0,16516902,0
indiv2523,Chr7,13363427,505998,0
indiv2523,Chr8,14187047,1943315,0
indiv2523,Chr9,2127828,14614554,0
indiv2524,Chr1,20284127,0,0
indiv2524,Chr10,0,17199337,0
indiv2524,Chr11,20103575,1148,0
indiv2524,Chr12,305475,17167913,0
indiv2524,Chr13,17303752,309249,0
indiv2524,Chr14,7381594,5831786,0
indiv2524,Chr15,699062,17643958,0
indiv2524,Chr16,14138052,123958,0
indiv2524,Chr17,9014737,6951705,0
indiv2524,Chr18,13092573,2351296,0
indiv2524,Chr19,175572,14565517,0
indiv2524,Chr2,8178531,43776,0
indiv2524,Chr20,378063,11950647,0
indiv2524,Chr21,0,15235267,0
indiv2524,Chr22,10159879,7512115,0
indiv2524,Chr23,21281054,0,0
indiv2524,Chr24,17126388,0,0
indiv2524,Chr25,9108440,4639108,0
indiv2524,Chr26,5059722,6224087,0
indiv2524,Chr27,6695760,3985946,0
indiv2524,Chr28,6927714,3263935,0
indiv2524,Chr3,4028060,10796443,0
indiv2524,Chr4,18433046,220093,0
indiv2524,Chr5,5348079,12850029,0
indiv2524,Chr6,6379380,9705869,0
indiv2524,Chr7,13363427,505969,0
indiv2524,Chr8,615342,15514814,0
indiv2524,Chr9,0,16742382,0
indiv2525,Chr1,20284127,0,0
indiv2525,Chr10,10958201,6414209,0
indiv2525,Chr11,6065488,14298243,0
indiv2525,Chr12,8137717,9260402,0
indiv2525,Chr13,7201262,10307974,0
indiv2525,Chr14,0,13294963,0
indiv2525,Chr15,1120472,17162763,0
indiv2525,Chr16,14148636,123958,0
indiv2525,Chr17,14293679,1910060,0
indiv2525,Chr18,1615488,13834137,0
indiv2525,Chr19,11495548,3245541,0
indiv2525,Chr2,6088940,2269366,0
indiv2525,Chr20,7469027,4788017,0
indiv2525,Chr21,226372,15010505,0
indiv2525,Chr22,0,18439758,0
indiv2525,Chr23,791721,20504638,0
indiv2525,Chr24,17253891,0,0
indiv2525,Chr25,9997751,3975941,0
indiv2525,Chr26,11436525,0,0
indiv2525,Chr27,6702280,3985946,0
indiv2525,Chr28,10410896,133710,0
indiv2525,Chr3,5080164,10086944,0
indiv2525,Chr4,18433046,220093,0
indiv2525,Chr5,3526193,15470488,0
indiv2525,Chr6,16024100,492050,0
indiv2525,Chr7,13869396,0,0
indiv2525,Chr8,615342,15514814,0
indiv2525,Chr9,14565650,2176732,0
indiv2529,Chr1,20284127,0,0
indiv2529,Chr10,15898085,0,0
indiv2529,Chr11,15723108,4498137,0
indiv2529,Chr12,16566406,305475,0
indiv2529,Chr13,3963208,12842878,0
indiv2529,Chr14,2683259,10611704,0
indiv2529,Chr15,4992714,13169282,0
indiv2529,Chr16,0,14274141,0
indiv2529,Chr17,16513729,289621,0
indiv2529,Chr18,10173213,5039837,0
indiv2529,Chr19,2503757,12054630,0
indiv2529,Chr2,0,8358306,0
indiv2529,Chr20,0,12328710,0
indiv2529,Chr21,0,15235267,0
indiv2529,Chr22,0,18439758,0
indiv2529,Chr23,1755990,19540014,0
indiv2529,Chr24,17220703,0,0
indiv2529,Chr25,145331,13873000,0
indiv2529,Chr26,3381921,5544358,0
indiv2529,Chr27,0,10879511,0
indiv2529,Chr28,0,10544417,0
indiv2529,Chr3,13089867,1890932,0
indiv2529,Chr4,15151197,3434153,0
indiv2529,Chr5,3755709,15109376,0
indiv2529,Chr6,0,16516150,0
indiv2529,Chr7,0,13870609,0
indiv2529,Chr8,15508989,615342,0
indiv2529,Chr9,16072562,0,0
indiv2530,Chr1,10900882,0,9155879
indiv2530,Chr10,17400020,0,0
indiv2530,Chr11,288443,20103575,0
indiv2530,Chr12,0,17474332,0
indiv2530,Chr13,0,17613001,0
indiv2530,Chr14,10611704,2683259,0
indiv2530,Chr15,18343020,0,0
indiv2530,Chr16,123958,13373903,0
indiv2530,Chr17,0,16513729,0
indiv2530,Chr18,14685949,843672,0
indiv2530,Chr19,175572,14565948,0
indiv2530,Chr2,7809853,43776,0
indiv2530,Chr20,378063,11451871,0
indiv2530,Chr21,15010505,0,0
indiv2530,Chr22,16820186,1405217,0
indiv2530,Chr23,21270910,0,0
indiv2530,Chr24,0,16926804,0
indiv2530,Chr25,1386626,12486374,0
indiv2530,Chr26,0,11436195,0
indiv2530,Chr27,10706313,173100,0
indiv2530,Chr28,3266272,7138428,0
indiv2530,Chr3,709499,14457609,0
indiv2530,Chr4,4780296,13872843,0
indiv2530,Chr5,841133,18155548,0
indiv2530,Chr6,0,16516150,0
indiv2530,Chr7,0,13869396,0
indiv2530,Chr8,9599951,6530205,0
indiv2530,Chr9,5353236,11394455,0
indiv2531,Chr1,5922224,14361903,0
indiv2531,Chr10,0,17551770,0
indiv2531,Chr11,20103575,289032,0
indiv2531,Chr12,16451338,1022050,0
indiv2531,Chr13,17613084,0,0
indiv2531,Chr14,11779007,1496642,0
indiv2531,Chr15,10125680,8217543,0
indiv2531,Chr16,11541829,2589516,0
indiv2531,Chr17,13631215,2698007,0
indiv2531,Chr18,0,15529774,0
indiv2531,Chr19,12537396,1594554,0
indiv2531,Chr2,8361008,0,0
indiv2531,Chr20,378089,11950647,0
indiv2531,Chr21,15010505,226372,0
indiv2531,Chr22,16088037,2204852,0
indiv2531,Chr23,338738,20936466,0
indiv2531,Chr24,17160186,0,0
indiv2531,Chr25,14018331,0,0
indiv2531,Chr26,10696773,0,0
indiv2531,Chr27,10879511,0,0
indiv2531,Chr28,10544606,0,0
indiv2531,Chr3,15167108,0,0
indiv2531,Chr4,7910812,10742664,0
indiv2531,Chr5,841172,18155556,0
indiv2531,Chr6,12873733,3643169,0
indiv2531,Chr7,6691896,7123694,0
indiv2531,Chr8,15508989,615342,0
indiv2531,Chr9,16742382,0,0
indiv2532,Chr1,3555365,16898068,0
indiv2532,Chr10,16300731,0,0
indiv2532,Chr11,6047027,14056548,0
indiv2532,Chr12,16644362,305475,0
indiv2532,Chr13,2653674,14588781,0
indiv2532,Chr14,6284723,6657742,0
indiv2532,Chr15,15759413,2583607,0
indiv2532,Chr16,6001683,8261158,0
indiv2532,Chr17,289621,16513729,0
indiv2532,Chr18,5022638,10348265,0
indiv2532,Chr19,175572,14565517,0
indiv2532,Chr2,0,8358306,0
indiv2532,Chr20,11950647,378063,0
indiv2532,Chr21,11732049,3503218,0
indiv2532,Chr22,4238028,14193551,0
indiv2532,Chr23,5732122,15077720,0
indiv2532,Chr24,17160186,0,0
indiv2532,Chr25,2691769,11324250,0
indiv2532,Chr26,4260177,5541326,0
indiv2532,Chr27,3876978,6695858,0
indiv2532,Chr28,2093966,8297276,0
indiv2532,Chr3,1804771,13229203,0
indiv2532,Chr4,220093,18433046,0
indiv2532,Chr5,12614396,6335310,0
indiv2532,Chr6,492050,16024100,0
indiv2532,Chr7,4342090,9523211,0
indiv2532,Chr8,8521988,6985608,0
indiv2532,Chr9,0,16742382,0
indiv2533,Chr1,20284127,0,0
indiv2533,Chr10,4579625,12817270,0
indiv2533,Chr11,289032,20103575,0
indiv2533,Chr12,6541941,10865599,0
indiv2533,Chr13,17613001,0,0
indiv2533,Chr14,5799761,7455391,0
indiv2533,Chr15,6873197,11462977,0
indiv2533,Chr16,14272594,0,0
indiv2533,Chr17,289621,16513957,0
indiv2533,Chr18,0,15529621,0
indiv2533,Chr19,0,14741089,0
indiv2533,Chr2,0,8361008,0
indiv2533,Chr20,11950647,378063,0
indiv2533,Chr21,224762,15010505,0
indiv2533,Chr22,17961388,479152,0
indiv2533,Chr23,338738,20957621,0
indiv2533,Chr24,16623757,82984,0
indiv2533,Chr25,145331,13873000,0
indiv2533,Chr26,11344520,91913,0
indiv2533,Chr27,3922708,6897877,0
indiv2533,Chr28,1958152,8570738,0
indiv2533,Chr3,2999910,12167760,0
indiv2533,Chr4,18433046,220093,0
indiv2533,Chr5,2088077,15475983,0
indiv2533,Chr6,3150367,13365846,0
indiv2533,Chr7,12096087,1221800,0
indiv2533,Chr8,8329676,7783276,0
indiv2533,Chr9,0,16742382,0
indiv2534,Chr1,0,20284127,0
indiv2534,Chr10,11131585,6244682,0
indiv2534,Chr11,10364893,10027125,0
indiv2534,Chr12,8155309,9260123,0
indiv2534,Chr13,2762427,14841410,0
indiv2534,Chr14,0,12899492,0
indiv2534,Chr15,0,17644814,0
indiv2534,Chr16,0,14150183,0
indiv2534,Chr17,11444199,5358591,0
indiv2534,Chr18,0,15529621,0
indiv2534,Chr19,0,14741089,0
indiv2534,Chr2,5516561,2690655,0
indiv2534,Chr20,11163007,378089,0
indiv2534,Chr21,0,15010505,0
indiv2534,Chr22,17961388,478370,0
indiv2534,Chr23,21296256,0,0
indiv2534,Chr24,17253891,0,0
indiv2534,Chr25,14018331,0,0
indiv2534,Chr26,92005,11344957,0
indiv2534,Chr27,0,9934191,0
indiv2534,Chr28,0,10544951,0
indiv2534,Chr3,0,15167108,0
indiv2534,Chr4,2913303,15594531,0
indiv2534,Chr5,0,18996681,0
indiv2534,Chr6,0,16516150,0
indiv2534,Chr7,0,13870609,0
indiv2534,Chr8,15514814,615342,0
indiv2534,Chr9,11066261,5170433,0
indiv2535,Chr1,20284127,0,0
indiv2535,Chr10,151510,17400020,0
indiv2535,Chr11,14934473,5435951,0
indiv2535,Chr12,2944287,14529101,0
indiv2535,Chr13,17303752,309249,0
indiv2535,Chr14,5674078,7603739,0
indiv2535,Chr15,2212001,15926485,0
indiv2535,Chr16,12880507,1362601,0
indiv2535,Chr17,5069530,11733820,0
indiv2535,Chr18,15529730,0,0
indiv2535,Chr19,14741089,0,0
indiv2535,Chr2,8242778,0,0
indiv2535,Chr20,9593292,2602025,0
indiv2535,Chr21,11732049,3503218,0
indiv2535,Chr22,18439758,0,0
indiv2535,Chr23,14000104,7295900,0
indiv2535,Chr24,17160186,93275,0
indiv2535,Chr25,145372,13456937,0
indiv2535,Chr26,11344520,92005,0
indiv2535,Chr27,2714882,8121071,0
indiv2535,Chr28,9398586,1146365,0
indiv2535,Chr3,15167108,0,0
indiv2535,Chr4,7689119,10964020,0
indiv2535,Chr5,5495582,13500080,0
indiv2535,Chr6,0,16516150,0
indiv2535,Chr7,13363427,505969,0
indiv2535,Chr8,615493,15514869,0
indiv2535,Chr9,0,16742382,0
indiv2536,Chr1,13594147,6689980,0
indiv2536,Chr10,0,17400260,0
indiv2536,Chr11,20103575,288443,0
indiv2536,Chr12,8759331,8715001,0
indiv2536,Chr13,309399,17303752,0
indiv2536,Chr14,4729647,8537047,0
indiv2536,Chr15,18343020,0,0
indiv2536,Chr16,13762180,0,0
indiv2536,Chr17,8751240,7762489,0
indiv2536,Chr18,7710614,7804252,0
indiv2536,Chr19,14565517,175572,0
indiv2536,Chr2,43776,8314530,0
indiv2536,Chr20,11950647,378063,0
indiv2536,Chr21,7105422,8131042,0
indiv2536,Chr22,8890157,9549601,0
indiv2536,Chr23,16928713,4367646,0
indiv2536,Chr24,91941,17161298,0
indiv2536,Chr25,13873000,145331,0
indiv2536,Chr26,994162,10394286,0
indiv2536,Chr27,6356240,4523554,0
indiv2536,Chr28,10410896,133521,0
indiv2536,Chr3,5344520,9805705,0
indiv2536,Chr4,14343396,4301674,0
indiv2536,Chr5,14920341,4076340,0
indiv2536,Chr6,8008845,8491271,0
indiv2536,Chr7,12094488,1333305,0
indiv2536,Chr8,2558657,13571554,0
indiv2536,Chr9,12608025,4134357,0
indiv2538,Chr1,0,20284127,0
indiv2538,Chr10,15898085,0,0
indiv2538,Chr11,19154928,1152305,0
indiv2538,Chr12,305475,17167913,0
indiv2538,Chr13,12720317,4788149,0
indiv2538,Chr14,8284988,4796942,0
indiv2538,Chr15,0,18343020,0
indiv2538,Chr16,1467819,12678372,0
indiv2538,Chr17,289621,16513729,0
indiv2538,Chr18,0,15529621,0
indiv2538,Chr19,3984701,10583880,0
indiv2538,Chr2,8302328,0,0
indiv2538,Chr20,378063,11950647,0
indiv2538,Chr21,15010505,224762,0
indiv2538,Chr22,2630785,15808973,0
indiv2538,Chr23,9981228,11289682,0
indiv2538,Chr24,14405601,2755697,0
indiv2538,Chr25,14018331,0,0
indiv2538,Chr26,3473824,5452353,0
indiv2538,Chr27,10706313,172817,0
indiv2538,Chr28,3775633,6372622,0
indiv2538,Chr3,14457609,709499,0
indiv2538,Chr4,15510935,2912753,0
indiv2538,Chr5,839791,18155556,0
indiv2538,Chr6,3690053,12314370,0
indiv2538,Chr7,13869396,0,0
indiv2538,Chr8,16124331,0,0
indiv2538,Chr9,425669,16316713,0
indiv2539,Chr1,17985178,2250231,0
indiv2539,Chr10,0,17400260,0
indiv2539,Chr11,18630282,1727358,0
indiv2539,Chr12,8195710,9242405,0
indiv2539,Chr13,4378197,12849872,0
indiv2539,Chr14,2683259,10611704,0
indiv2539,Chr15,0,18343876,0
indiv2539,Chr16,14148636,123958,0
indiv2539,Chr17,289621,16513957,0
indiv2539,Chr18,12286655,2414834,0
indiv2539,Chr19,0,14741089,0
indiv2539,Chr2,4667631,3621882,0
indiv2539,Chr20,7392098,4832155,0
indiv2539,Chr21,226372,15010505,0
indiv2539,Chr22,5482743,12910764,0
indiv2539,Chr23,9981228,11314776,0
indiv2539,Chr24,0,17255003,0
indiv2539,Chr25,13873000,145372,0
indiv2539,Chr26,1950168,9352867,0
indiv2539,Chr27,173100,10706694,0
indiv2539,Chr28,10410896,133710,0
indiv2539,Chr3,10445668,4707070,0
indiv2539,Chr4,220534,18433383,0
indiv2539,Chr5,2686441,16310279,0
indiv2539,Chr6,16024100,492050,0
indiv2539,Chr7,12094488,1221800,0
indiv2539,Chr8,9448859,6663019,0
indiv2539,Chr9,425669,16316713,0
indiv2540,Chr1,0,20284127,0
indiv2540,Chr10,12817270,4582750,0
indiv2540,Chr11,0,20393166,0
indiv2540,Chr12,16678762,305475,0
indiv2540,Chr13,14097316,3206436,0
indiv2540,Chr14,2683964,10611704,0
indiv2540,Chr15,0,18344079,0
indiv2540,Chr16,12556231,1712698,0
indiv2540,Chr17,13642602,3161213,0
indiv2540,Chr18,843672,14686102,0
indiv2540,Chr19,7919023,6822497,0
indiv2540,Chr2,43776,8315190,0
indiv2540,Chr20,0,12329119,0
indiv2540,Chr21,0,15236877,0
indiv2540,Chr22,13163708,5276050,0
indiv2540,Chr23,0,21296256,0
indiv2540,Chr24,17160186,93275,0
indiv2540,Chr25,145331,13873000,0
indiv2540,Chr26,0,11437005,0
indiv2540,Chr27,0,10880033,0
indiv2540,Chr28,0,10544951,0
indiv2540,Chr3,11140291,4026817,0
indiv2540,Chr4,14973120,3634776,0
indiv2540,Chr5,17710952,841133,0
indiv2540,Chr6,14114982,2401168,0
indiv2540,Chr7,13363427,505969,0
indiv2540,Chr8,11409095,4189597,0
indiv2540,Chr9,431902,16316713,0
indiv2541,Chr1,17272311,0,2911066
indiv2541,Chr10,0,17400260,0
indiv2541,Chr11,13299845,7069289,0
indiv2541,Chr12,17473388,0,0
indiv2541,Chr13,8643007,8911417,0
indiv2541,Chr14,4695277,8585875,0
indiv2541,Chr15,699062,17643958,0
indiv2541,Chr16,14148636,124737,0
indiv2541,Chr17,289621,16513957,0
indiv2541,Chr18,8950374,6523307,0
indiv2541,Chr19,13831324,175572,0
indiv2541,Chr2,5806659,2482474,0
indiv2541,Chr20,12328710,0,0
indiv2541,Chr21,11227097,3964553,0
indiv2541,Chr22,18439758,0,0
indiv2541,Chr23,13371518,7924841,0
indiv2541,Chr24,17242810,0,0
indiv2541,Chr25,145331,13873000,0
indiv2541,Chr26,10647061,91675,0
indiv2541,Chr27,173100,10706694,0
indiv2541,Chr28,4431258,6110896,0
indiv2541,Chr3,0,15167108,0
indiv2541,Chr4,18433046,220093,0
indiv2541,Chr5,4917473,14079109,0
indiv2541,Chr6,13622932,2893218,0
indiv2541,Chr7,0,13869396,0
indiv2541,Chr8,0,16130211,0
indiv2541,Chr9,16316713,425669,0
indiv2542,Chr1,0,0,20284127
indiv2542,Chr10,2804517,14595503,151510
indiv2542,Chr11,12970563,7413222,0
indiv2542,Chr12,0,17474332,0
indiv2542,Chr13,17303752,309399,0
indiv2542,Chr14,13295668,0,0
indiv2542,Chr15,7639616,10682174,0
indiv2542,Chr16,124737,14150183,0
indiv2542,Chr17,13642602,3161213,0
indiv2542,Chr18,843672,14686102,0
indiv2542,Chr19,5913337,8806886,0
indiv2542,Chr2,4711407,3578228,0
indiv2542,Chr20,11262231,1066505,0
indiv2542,Chr21,15235267,473,0
indiv2542,Chr22,479152,17961388,0
indiv2542,Chr23,0,21296256,0
indiv2542,Chr24,0,17255003,0
indiv2542,Chr25,13873000,145331,0
indiv2542,Chr26,5452145,5967086,0
indiv2542,Chr27,10879511,0,0
indiv2542,Chr28,10544606,0,0
indiv2542,Chr3,6324555,8598559,0
indiv2542,Chr4,0,18653476,0
indiv2542,Chr5,12348386,6645470,0
indiv2542,Chr6,492802,16024100,0
indiv2542,Chr7,2448926,11421683,0
indiv2542,Chr8,13321148,2767759,0
indiv2542,Chr9,6701955,9089969,0
indiv2543,Chr1,19459861,0,675881
indiv2543,Chr10,17400020,0,0
indiv2543,Chr11,17758439,2522725,0
indiv2543,Chr12,13338707,4122165,0
indiv2543,Chr13,17613001,0,0
indiv2543,Chr14,10297137,2908098,0
indiv2543,Chr15,17643958,699265,0
indiv2543,Chr16,123958,14150183,0
indiv2543,Chr17,16513729,289621,0
indiv2543,Chr18,1370572,14159049,0
indiv2543,Chr19,0,14741089,0
indiv2543,Chr2,7269709,43776,0
indiv2543,Chr20,5414629,6473369,0
indiv2543,Chr21,5061330,10059078,0
indiv2543,Chr22,17961388,479152,0
indiv2543,Chr23,21280615,0,0
indiv2543,Chr24,17160186,0,0
indiv2543,Chr25,9770702,4074918,0
indiv2543,Chr26,6638226,4782871,0
indiv2543,Chr27,6262248,4540733,0
indiv2543,Chr28,1509460,8838973,0
indiv2543,Chr3,0,15167544,0
indiv2543,Chr4,18433046,220093,0
indiv2543,Chr5,14544638,4452043,0
indiv2543,Chr6,16024100,492050,0
indiv2543,Chr7,13795378,0,0
indiv2543,Chr8,13645658,2313624,0
indiv2543,Chr9,15832014,425669,0
indiv2544,Chr1,20284127,0,0
indiv2544,Chr10,16049595,1502175,0
indiv2544,Chr11,6335470,14056548,0
indiv2544,Chr12,0,17473388,0
indiv2544,Chr13,15580149,2032935,0
indiv2544,Chr14,0,13297105,0
indiv2544,Chr15,0,18344079,0
indiv2544,Chr16,14148636,123958,0
indiv2544,Chr17,16803350,0,0
indiv2544,Chr18,2591390,11910578,0
indiv2544,Chr19,14741089,0,0
indiv2544,Chr2,5923042,2428799,0
indiv2544,Chr20,11102701,378063,0
indiv2544,Chr21,0,14422808,0
indiv2544,Chr22,8283951,10156589,0
indiv2544,Chr23,4431940,16864671,0
indiv2544,Chr24,93705,16627343,0
indiv2544,Chr25,13873000,0,0
indiv2544,Chr26,11436525,0,0
indiv2544,Chr27,173100,10706694,0
indiv2544,Chr28,0,10544417,0
indiv2544,Chr3,14457609,709499,0
indiv2544,Chr4,220093,18433383,0
indiv2544,Chr5,0,18996681,0
indiv2544,Chr6,0,16516965,0
indiv2544,Chr7,1669823,12172097,0
indiv2544,Chr8,615342,15514814,0
indiv2544,Chr9,2274059,14463721,0
indiv2545,Chr1,20284127,0,0
indiv2545,Chr10,8621463,7769190,0
indiv2545,Chr11,5101493,15222630,0
indiv2545,Chr12,17167913,305475,0
indiv2545,Chr13,2777173,14546128,0
indiv2545,Chr14,7347674,5836918,0
indiv2545,Chr15,17643958,699062,0
indiv2545,Chr16,14148636,33469,0
indiv2545,Chr17,289621,16513729,0
indiv2545,Chr18,14685949,843672,0
indiv2545,Chr19,14123446,0,0
indiv2545,Chr2,3719059,4412507,0
indiv2545,Chr20,11950647,378089,0
indiv2545,Chr21,226372,15010505,0
indiv2545,Chr22,13655830,4458904,0
indiv2545,Chr23,21296004,0,0
indiv2545,Chr24,17243170,0,0
indiv2545,Chr25,12491207,1389208,0
indiv2545,Chr26,11149529,0,0
indiv2545,Chr27,10879130,0,0
indiv2545,Chr28,133521,9596730,0
indiv2545,Chr3,4614342,9530169,0
indiv2545,Chr4,0,18433383,0
indiv2545,Chr5,2447454,16381273,0
indiv2545,Chr6,2367437,13379444,0
indiv2545,Chr7,10107102,3671445,0
indiv2545,Chr8,11014972,4517973,0
indiv2545,Chr9,2127828,14614554,0
indiv2546,Chr1,2428907,0,17540925
indiv2546,Chr10,10654521,5678476,0
indiv2546,Chr11,12153168,8036993,0
indiv2546,Chr12,17473388,0,0
indiv2546,Chr13,17613001,0,0
indiv2546,Chr14,2683259,10611704,0
indiv2546,Chr15,0,18343020,0
indiv2546,Chr16,0,14272594,0
indiv2546,Chr17,16513729,289621,0
indiv2546,Chr18,843672,14685949,0
indiv2546,Chr19,0,14741520,0
indiv2546,Chr2,7996235,43776,0
indiv2546,Chr20,378063,11951056,0
indiv2546,Chr21,0,15235267,0
indiv2546,Chr22,17961388,478370,0
indiv2546,Chr23,338738,20957266,0
indiv2546,Chr24,4838942,11564633,0
indiv2546,Chr25,145331,13873000,0
indiv2546,Chr26,1382221,9444542,0
indiv2546,Chr27,172817,10706694,0
indiv2546,Chr28,10188861,133521,0
indiv2546,Chr3,709499,14457609,0
indiv2546,Chr4,6492188,12134683,0
indiv2546,Chr5,18155548,839791,0
indiv2546,Chr6,492050,16024100,0
